sp_creole,dbh_cm,ht_m,ba_m2,plot_no,plot_shp,plot_area
mango,33.3,8.0,0.08709201694097962,13,2_cuyo.shp,1.061428
mango,27.2,7.0,0.05810689772079682,13,2_cuyo.shp,1.061428
mango,25.5,7.4,0.051070515574919075,13,2_cuyo.shp,1.061428
mango,33.5,8.2,0.08814130888727865,13,2_cuyo.shp,1.061428
mango,33.9,,0.09025874233579814,13,2_cuyo.shp,1.061428
mango,32.9,,0.08501228260430319,13,2_cuyo.shp,1.061428
mango,30.5,7.8,0.07306166415004763,13,2_cuyo.shp,1.061428
mango,37.5,9.8,0.11044661672776616,13,2_cuyo.shp,1.061428
mango,38.2,,0.11460844159560925,13,2_cuyo.shp,1.061428
mango,40.5,8.6,0.12882493375126647,13,2_cuyo.shp,1.061428
mango,40.5,,0.12882493375126647,13,2_cuyo.shp,1.061428
mango,36.5,,0.10463467031862503,13,2_cuyo.shp,1.061428
mango,35.5,,0.09897980354216342,13,2_cuyo.shp,1.061428
mango,36.5,9.4,0.10463467031862503,13,2_cuyo.shp,1.061428
mango,43.5,9.4,0.14861696746888214,13,2_cuyo.shp,1.061428
mango,38.1,9.0,0.114009182796937,13,2_cuyo.shp,1.061428
mango,40.4,8.4,0.1281895466370779,13,2_cuyo.shp,1.061428
mango,36.6,,0.10520879637606857,13,2_cuyo.shp,1.061428
mango,31.2,,0.07645379881776121,13,2_cuyo.shp,1.061428
mango,29.5,,0.06834927516966292,13,2_cuyo.shp,1.061428
mango,33.5,8.6,0.08814130888727865,13,2_cuyo.shp,1.061428
mango,29.5,8.5,0.06834927516966292,13,2_cuyo.shp,1.061428
mango,37.5,9.4,0.11044661672776616,13,2_cuyo.shp,1.061428
mango,36.5,,0.10463467031862503,13,2_cuyo.shp,1.061428
mango,37.4,8.6,0.10985835350338148,13,2_cuyo.shp,1.061428
mango,36.8,8.8,0.10636176087993603,13,2_cuyo.shp,1.061428
mango,28.5,8.2,0.06379396582195773,13,2_cuyo.shp,1.061428
mango,31.5,8.0,0.07793113276311181,13,2_cuyo.shp,1.061428
mango,33.5,,0.08814130888727865,13,2_cuyo.shp,1.061428
mango,38.5,,0.11641564276958677,13,2_cuyo.shp,1.061428
mango,36.2,9.0,0.10292171692425522,13,2_cuyo.shp,1.061428
mango,37.2,,0.10868653944359251,13,2_cuyo.shp,1.061428
mango,36.9,8.4,0.10694059932635996,13,2_cuyo.shp,1.061428
mango,29.5,7.8,0.06834927516966292,13,2_cuyo.shp,1.061428
mango,29.3,8.6,0.06742564692950753,13,2_cuyo.shp,1.061428
mango,40.4,,0.1281895466370779,13,2_cuyo.shp,1.061428
mango,39.5,,0.12254174844408688,13,2_cuyo.shp,1.061428
mango,31.3,,0.07694467266988461,13,2_cuyo.shp,1.061428
mango,38.7,,0.11762829753387244,13,2_cuyo.shp,1.061428
mango,36.5,7.5,0.10463467031862503,13,2_cuyo.shp,1.061428
mango,33.2,,0.08656972716232035,13,2_cuyo.shp,1.061428
mango,29.5,8.0,0.06834927516966292,13,2_cuyo.shp,1.061428
mango,28.7,7.8,0.06469246132088441,13,2_cuyo.shp,1.061428
mango,30.5,,0.07306166415004763,13,2_cuyo.shp,1.061428
mango,35.5,,0.09897980354216342,13,2_cuyo.shp,1.061428
mango,38.5,,0.11641564276958677,13,2_cuyo.shp,1.061428
mango,39.5,,0.12254174844408688,13,2_cuyo.shp,1.061428
mango,37.5,,0.11044661672776616,13,2_cuyo.shp,1.061428
mango,38.3,9.4,0.11520927119060825,13,2_cuyo.shp,1.061428
mango,36.2,9.0,0.10292171692425522,13,2_cuyo.shp,1.061428
mango,31.5,,0.07793113276311181,13,2_cuyo.shp,1.061428
mango,27.4,,0.05896455251522681,13,2_cuyo.shp,1.061428
mango,32.7,,0.08398184021392575,13,2_cuyo.shp,1.061428
mango,34.5,,0.09348201639838126,13,2_cuyo.shp,1.061428
mango,36.4,,0.10406211505750831,13,2_cuyo.shp,1.061428
mango,37.3,,0.10927166107532359,13,2_cuyo.shp,1.061428
mango,40.5,9.8,0.12882493375126647,13,2_cuyo.shp,1.061428
mango,35.1,8.6,0.09676183912872904,13,2_cuyo.shp,1.061428
mango,39.5,9.0,0.12254174844408688,13,2_cuyo.shp,1.061428
mango,40.5,9.8,0.12882493375126647,13,2_cuyo.shp,1.061428
mango,34.5,,0.09348201639838126,13,2_cuyo.shp,1.061428
mango,38.7,,0.11762829753387244,13,2_cuyo.shp,1.061428
mango,28.5,,0.06379396582195773,13,2_cuyo.shp,1.061428
mango,40.5,,0.12882493375126647,13,2_cuyo.shp,1.061428
mango,23.2,,0.04227327074670425,13,2_cuyo.shp,1.061428
mango,36.2,,0.10292171692425522,13,2_cuyo.shp,1.061428
mango,34.7,7.6,0.09456900745652336,13,2_cuyo.shp,1.061428
mango,36.4,,0.10406211505750831,13,2_cuyo.shp,1.061428
mango,30.5,,0.07306166415004763,13,2_cuyo.shp,1.061428
mango,33.5,8.0,0.08814130888727865,13,2_cuyo.shp,1.061428
mango,33.5,7.8,0.08814130888727865,13,2_cuyo.shp,1.061428
mango,45.3,8.6,0.16117077171262695,13,2_cuyo.shp,1.061428
mango,28.6,8.7,0.06424242817325769,13,2_cuyo.shp,1.061428
mango,26.4,8.4,0.05473911039614856,13,2_cuyo.shp,1.061428
mango,33.5,8.2,0.08814130888727865,13,2_cuyo.shp,1.061428
mango,31.5,,0.07793113276311181,13,2_cuyo.shp,1.061428
mango,35.9,,0.10122290069682653,13,2_cuyo.shp,1.061428
mango,32.7,,0.08398184021392575,13,2_cuyo.shp,1.061428
mango,39.1,,0.1200724566183653,13,2_cuyo.shp,1.061428
mango,38.3,,0.11520927119060825,13,2_cuyo.shp,1.061428
mango,35.9,9.4,0.10122290069682653,13,2_cuyo.shp,1.061428
mango,36.1,8.8,0.10235387405211885,13,2_cuyo.shp,1.061428
mango,29.5,8.8,0.06834927516966292,13,2_cuyo.shp,1.061428
mango,36.2,9.8,0.10292171692425522,13,2_cuyo.shp,1.061428
chenn,59.4,16.6,0.27711674638050204,13,2_cuyo.shp,1.061428
mango,37.9,8.4,0.11281537758857287,13,2_cuyo.shp,1.061428
mango,38.5,8.6,0.11641564276958677,13,2_cuyo.shp,1.061428
mango,37.1,,0.10810298860818816,13,2_cuyo.shp,1.061428
mango,36.8,10.4,0.10636176087993603,13,2_cuyo.shp,1.061428
mango,34.3,9.0,0.09240130852554637,13,2_cuyo.shp,1.061428
mango,40.7,,0.13010042036862393,13,2_cuyo.shp,1.061428
mango,41.5,,0.13526519869112552,13,2_cuyo.shp,1.061428
mango,35.4,8.6,0.09842295624431462,13,2_cuyo.shp,1.061428
mango,35.1,,0.09676183912872904,13,2_cuyo.shp,1.061428
mango,37.4,,0.10985835350338148,13,2_cuyo.shp,1.061428
mango,38.7,9.4,0.11762829753387244,13,2_cuyo.shp,1.061428
mango,33.4,,0.08761587751596572,13,2_cuyo.shp,1.061428
mango,32.2,9.0,0.08143322317370104,13,2_cuyo.shp,1.061428
mango,34.5,,0.09348201639838126,13,2_cuyo.shp,1.061428
mango,33.9,,0.09025874233579814,13,2_cuyo.shp,1.061428
mango,39.1,,0.1200724566183653,13,2_cuyo.shp,1.061428
mango,32.2,,0.08143322317370104,13,2_cuyo.shp,1.061428
mango,30.5,,0.07306166415004763,13,2_cuyo.shp,1.061428
mango,44.9,,0.15833705513908897,13,2_cuyo.shp,1.061428
mango,39.4,9.4,0.12192206929316625,13,2_cuyo.shp,1.061428
mango,34.6,10.0,0.09402472652928894,13,2_cuyo.shp,1.061428
latanye lame,79.5,18.0,0.49639127422127227,13,2_cuyo.shp,1.061428
latanye lame,78.7,15.8,0.4864512750653142,13,2_cuyo.shp,1.061428
latanye lame,68.5,10.0,0.3685284532201677,13,2_cuyo.shp,1.061428
latanye lame,92.5,20.8,0.6720063035569418,13,2_cuyo.shp,1.061428
latanye lame,85.4,,0.5728034469363735,13,2_cuyo.shp,1.061428
mango,138.4,14.0,1.504395624468623,13,2_cuyo.shp,1.061428
mango,41.2,9.0,0.1333166258477365,13,2_cuyo.shp,1.061428
mango,38.3,,0.11520927119060825,13,2_cuyo.shp,1.061428
mango,34.9,8.8,0.09566228169997258,13,2_cuyo.shp,1.061428
mango,33.5,,0.08814130888727865,13,2_cuyo.shp,1.061428
mango,35.4,,0.09842295624431462,13,2_cuyo.shp,1.061428
mango,33.5,9.8,0.08814130888727865,13,2_cuyo.shp,1.061428
mango,34.2,9.6,0.09186331078361915,13,2_cuyo.shp,1.061428
mango,44.9,9.3,0.15833705513908897,13,2_cuyo.shp,1.061428
mango,36.5,,0.10463467031862503,13,2_cuyo.shp,1.061428
mango,28.5,,0.06379396582195773,13,2_cuyo.shp,1.061428
mango,39.3,9.6,0.12130396093857247,13,2_cuyo.shp,1.061428
mango,37.5,10.0,0.11044661672776616,13,2_cuyo.shp,1.061428
mango,31.3,8.3,0.07694467266988461,13,2_cuyo.shp,1.061428
mango,33.1,8.0,0.08604900817998784,13,2_cuyo.shp,1.061428
mango,32.4,,0.08244795760081053,13,2_cuyo.shp,1.061428
mango,36.7,9.0,0.10578449322983893,13,2_cuyo.shp,1.061428
mango,120.4,16.4,1.1385257440315553,13,2_cuyo.shp,1.061428
mango,41.5,,0.13526519869112552,13,2_cuyo.shp,1.061428
mango,38.5,,0.11641564276958677,13,2_cuyo.shp,1.061428
mango,37.1,,0.10810298860818816,13,2_cuyo.shp,1.061428
mango,34.5,,0.09348201639838126,13,2_cuyo.shp,1.061428
mango,37.7,,0.11162785556551592,13,2_cuyo.shp,1.061428
latanye lame,90.5,18.0,0.6432607307765951,13,2_cuyo.shp,1.061428
latanye lame,97.3,18.0,0.7435592178351027,13,2_cuyo.shp,1.061428
mango,37.1,9.6,0.10810298860818816,13,2_cuyo.shp,1.061428
flambwayan,6.2,6.5,0.003019070540099791,14,Decameron.shp,0.545582
flambwayan,6.5,7.0,0.0033183072403542195,14,Decameron.shp,0.545582
nim,12.4,8.0,0.012076282160399163,14,Decameron.shp,0.545582
kasya,6.2,8.5,0.003019070540099791,14,Decameron.shp,0.545582
flambwayan,6.5,,0.0033183072403542195,14,Decameron.shp,0.545582
kasya,13.8,8.5,0.014957122623741007,14,Decameron.shp,0.545582
flambwayan,8.9,7.3,0.006221138852271189,14,Decameron.shp,0.545582
kasya,7.6,8.5,0.004536459791783661,14,Decameron.shp,0.545582
kasya,11.4,,0.010207034531513238,14,Decameron.shp,0.545582
kasya,6.0,,0.0028274333882308137,14,Decameron.shp,0.545582
flambwayan,6.5,6.0,0.0033183072403542195,14,Decameron.shp,0.545582
latanye,12.3,,0.011882288814039998,14,Decameron.shp,0.545582
chenn,5.0,6.0,0.001963495408493621,14,Decameron.shp,0.545582
flambwayan,7.5,4.0,0.004417864669110647,14,Decameron.shp,0.545582
kasya,5.1,7.0,0.0020428206229967626,14,Decameron.shp,0.545582
kasya,8.0,9.0,0.005026548245743669,14,Decameron.shp,0.545582
flambwayan,6.5,14.0,0.0033183072403542195,14,Decameron.shp,0.545582
flambwayan,8.1,,0.005152997350050658,14,Decameron.shp,0.545582
flambwayan,6.5,,0.0033183072403542195,14,Decameron.shp,0.545582
flambwayan,26.2,14.0,0.05391287152825445,14,Decameron.shp,0.545582
figye,5.0,5.0,0.001963495408493621,14,Decameron.shp,0.545582
flambwayan,6.5,5.0,0.0033183072403542195,14,Decameron.shp,0.545582
flambwayan,26.7,12.0,0.055990249670440695,14,Decameron.shp,0.545582
flambwayan,17.4,12.0,0.023778714795021142,14,Decameron.shp,0.545582
flambwayan,5.2,8.0,0.0021237166338267006,14,Decameron.shp,0.545582
flambwayan,5.3,6.7,0.002206183440983432,14,Decameron.shp,0.545582
flambwayan,26.5,12.0,0.05515458602458581,14,Decameron.shp,0.545582
flambwayan,6.3,4.0,0.0031172453105244723,14,Decameron.shp,0.545582
kasya,5.3,6.0,0.002206183440983432,14,Decameron.shp,0.545582
flambwayan,23.0,9.0,0.04154756284372502,14,Decameron.shp,0.545582
nim,8.7,,0.0059446786987552855,14,Decameron.shp,0.545582
nim,20.0,9.0,0.031415926535897934,14,Decameron.shp,0.545582
flambwayan,6.1,8.0,0.002922466566001905,14,Decameron.shp,0.545582
flambwayan,6.5,7.0,0.0033183072403542195,14,Decameron.shp,0.545582
latanye,36.7,11.0,0.10578449322983893,14,Decameron.shp,0.545582
flambwayan,6.4,8.5,0.003216990877275948,14,Decameron.shp,0.545582
latanye,24.5,11.0,0.04714352475793183,14,Decameron.shp,0.545582
latanye,22.5,9.0,0.03976078202199582,14,Decameron.shp,0.545582
flambwayan,5.1,5.0,0.0020428206229967626,14,Decameron.shp,0.545582
latanye,24.5,9.5,0.04714352475793183,14,Decameron.shp,0.545582
latanye,38.5,15.0,0.11641564276958677,14,Decameron.shp,0.545582
kasya,24.5,10.0,0.04714352475793183,14,Decameron.shp,0.545582
kasya,36.0,10.5,0.10178760197630929,14,Decameron.shp,0.545582
latanye,31.0,11.0,0.07547676350249478,14,Decameron.shp,0.545582
latanye,25.5,11.0,0.051070515574919075,14,Decameron.shp,0.545582
flambwayan,5.3,6.0,0.002206183440983432,14,Decameron.shp,0.545582
kasya,31.0,9.0,0.07547676350249478,14,Decameron.shp,0.545582
kasya,14.0,9.0,0.015393804002589988,14,Decameron.shp,0.545582
flambwayan,7.1,6.5,0.003959192141686536,14,Decameron.shp,0.545582
flambwayan,6.4,6.0,0.003216990877275948,14,Decameron.shp,0.545582
kampech,6.0,2.5,0.0028274333882308137,14,Decameron.shp,0.545582
kampech,5.7,2.4,0.0025517586328783095,14,Decameron.shp,0.545582
flambwayan,5.0,,0.001963495408493621,14,Decameron.shp,0.545582
kasya,50.0,11.0,0.19634954084936207,14,Decameron.shp,0.545582
flambwayan,6.5,5.5,0.0033183072403542195,14,Decameron.shp,0.545582
flambwayan,6.2,6.0,0.003019070540099791,14,Decameron.shp,0.545582
kasya,7.4,5.0,0.004300840342764428,14,Decameron.shp,0.545582
tamarenn,5.2,,0.0021237166338267006,14,Decameron.shp,0.545582
flambwayan,23.4,12.0,0.04300526183499067,14,Decameron.shp,0.545582
flambwayan,47.0,12.0,0.1734944542944963,14,Decameron.shp,0.545582
flambwayan,34.0,12.0,0.09079202768874504,14,Decameron.shp,0.545582
nim,11.5,8.5,0.010386890710931254,14,Decameron.shp,0.545582
nim,7.3,6.3,0.004185386812745002,14,Decameron.shp,0.545582
kasya,39.1,10.0,0.1200724566183653,14,Decameron.shp,0.545582
kasya,13.0,5.5,0.013273228961416878,14,Decameron.shp,0.545582
nim,6.3,5.0,0.0031172453105244723,14,Decameron.shp,0.545582
kasya,9.5,7.0,0.007088218424661971,14,Decameron.shp,0.545582
nim,5.1,4.5,0.0020428206229967626,14,Decameron.shp,0.545582
kasya,6.4,6.0,0.003216990877275948,14,Decameron.shp,0.545582
kasya,6.5,6.0,0.0033183072403542195,14,Decameron.shp,0.545582
flambwayan,5.0,5.0,0.001963495408493621,14,Decameron.shp,0.545582
flambwayan,6.9,,0.0037392806559352516,14,Decameron.shp,0.545582
latanye,26.3,10.0,0.05432520556403811,14,Decameron.shp,0.545582
kasya,6.3,5.5,0.0031172453105244723,14,Decameron.shp,0.545582
kasya,6.4,6.0,0.003216990877275948,14,Decameron.shp,0.545582
kasya,6.1,6.5,0.002922466566001905,14,Decameron.shp,0.545582
tamarenn,5.1,,0.0020428206229967626,14,Decameron.shp,0.545582
kasya,26.4,10.0,0.05473911039614856,14,Decameron.shp,0.545582
kasya,8.0,2.0,0.005026548245743669,14,Decameron.shp,0.545582
nim,5.2,,0.0021237166338267006,14,Decameron.shp,0.545582
nim,21.5,,0.036305030103047045,14,Decameron.shp,0.545582
nim,5.2,,0.0021237166338267006,14,Decameron.shp,0.545582
nim,17.0,,0.02269800692218626,14,Decameron.shp,0.545582
nim,13.0,,0.013273228961416878,14,Decameron.shp,0.545582
nim,9.0,,0.0063617251235193305,14,Decameron.shp,0.545582
nim,24.0,,0.04523893421169302,14,Decameron.shp,0.545582
nim,16.5,,0.021382464998495533,14,Decameron.shp,0.545582
kampech,7.0,5.0,0.003848451000647497,14,Decameron.shp,0.545582
kampech,8.0,5.5,0.005026548245743669,14,Decameron.shp,0.545582
kampech,8.3,6.0,0.005410607947645022,14,Decameron.shp,0.545582
bayawonn,16.0,,0.020106192982974676,14,Decameron.shp,0.545582
bayawonn,23.0,,0.04154756284372502,14,Decameron.shp,0.545582
bayawonn,5.2,,0.0021237166338267006,14,Decameron.shp,0.545582
bayawonn,5.1,,0.0020428206229967626,14,Decameron.shp,0.545582
bayawonn,5.4,,0.0022902210444669595,14,Decameron.shp,0.545582
kampech,17.4,8.5,0.023778714795021142,14,Decameron.shp,0.545582
kampech,17.0,6.5,0.02269800692218626,14,Decameron.shp,0.545582
bwa kapab,7.5,,0.004417864669110647,14,Decameron.shp,0.545582
flambwayan,5.2,,0.0021237166338267006,14,Decameron.shp,0.545582
kasya,6.0,,0.0028274333882308137,14,Decameron.shp,0.545582
kasya,5.1,,0.0020428206229967626,14,Decameron.shp,0.545582
kampech,15.0,,0.017671458676442587,14,Decameron.shp,0.545582
kampech,16.0,7.5,0.020106192982974676,14,Decameron.shp,0.545582
kasya,15.4,9.0,0.018626502843133885,14,Decameron.shp,0.545582
kasya,16.0,9.0,0.020106192982974676,14,Decameron.shp,0.545582
nim,6.4,,0.003216990877275948,14,Decameron.shp,0.545582
kasya,7.9,7.0,0.0049016699377634745,14,Decameron.shp,0.545582
bayawonn,12.5,8.5,0.01227184630308513,14,Decameron.shp,0.545582
bwa kapab,25.0,7.8,0.04908738521234052,14,Decameron.shp,0.545582
kasya,8.0,,0.005026548245743669,14,Decameron.shp,0.545582
tamarenn,7.0,,0.003848451000647497,14,Decameron.shp,0.545582
kasya,9.0,,0.0063617251235193305,14,Decameron.shp,0.545582
nim,12.0,,0.011309733552923255,14,Decameron.shp,0.545582
nim,8.5,,0.005674501730546565,14,Decameron.shp,0.545582
nim,11.5,,0.010386890710931254,14,Decameron.shp,0.545582
kasya,10.0,,0.007853981633974483,14,Decameron.shp,0.545582
bayawonn,7.0,,0.003848451000647497,14,Decameron.shp,0.545582
nim,10.0,,0.007853981633974483,14,Decameron.shp,0.545582
kampech,7.0,5.5,0.003848451000647497,14,Decameron.shp,0.545582
kasya,6.1,,0.002922466566001905,14,Decameron.shp,0.545582
kampech,5.1,4.5,0.0020428206229967626,14,Decameron.shp,0.545582
kampech,5.6,4.0,0.0024630086404143973,14,Decameron.shp,0.545582
kampech,5.8,4.6,0.0026420794216690155,14,Decameron.shp,0.545582
kampech,17.0,,0.02269800692218626,14,Decameron.shp,0.545582
bayawonn,10.0,6.0,0.007853981633974483,14,Decameron.shp,0.545582
flambwayan,5.7,,0.0025517586328783095,14,Decameron.shp,0.545582
tamarenn,5.5,,0.002375829444277281,14,Decameron.shp,0.545582
kasya,5.9,,0.002733971006786518,14,Decameron.shp,0.545582
nim,6.5,,0.0033183072403542195,14,Decameron.shp,0.545582
nim,6.4,,0.003216990877275948,14,Decameron.shp,0.545582
figye,5.1,,0.0020428206229967626,14,Decameron.shp,0.545582
figye,5.4,,0.0022902210444669595,14,Decameron.shp,0.545582
figye,8.0,,0.005026548245743669,14,Decameron.shp,0.545582
flambwayan,8.3,,0.005410607947645022,14,Decameron.shp,0.545582
kampech,14.0,,0.015393804002589988,14,Decameron.shp,0.545582
nim,5.0,6.0,0.001963495408493621,14,Decameron.shp,0.545582
kampech,5.5,6.0,0.002375829444277281,14,Decameron.shp,0.545582
kampech,5.1,,0.0020428206229967626,14,Decameron.shp,0.545582
nim,5.6,,0.0024630086404143973,14,Decameron.shp,0.545582
nim,17.0,,0.02269800692218626,14,Decameron.shp,0.545582
nim,15.0,8.0,0.017671458676442587,14,Decameron.shp,0.545582
tamarenn,10.0,,0.007853981633974483,14,Decameron.shp,0.545582
kampech,5.1,,0.0020428206229967626,14,Decameron.shp,0.545582
kampech,5.2,,0.0021237166338267006,14,Decameron.shp,0.545582
nim,15.0,,0.017671458676442587,14,Decameron.shp,0.545582
nim,18.0,,0.025446900494077322,14,Decameron.shp,0.545582
,12.3,6.5,0.011882288814039998,14,Decameron.shp,0.545582
,12.7,,0.012667686977437444,14,Decameron.shp,0.545582
,12.4,,0.012076282160399163,14,Decameron.shp,0.545582
,18.0,,0.025446900494077322,14,Decameron.shp,0.545582
,16.0,,0.020106192982974676,14,Decameron.shp,0.545582
,11.5,,0.010386890710931254,14,Decameron.shp,0.545582
,10.0,,0.007853981633974483,14,Decameron.shp,0.545582
,13.0,,0.013273228961416878,14,Decameron.shp,0.545582
,10.0,,0.007853981633974483,14,Decameron.shp,0.545582
,8.5,,0.005674501730546565,14,Decameron.shp,0.545582
,5.6,,0.0024630086404143973,14,Decameron.shp,0.545582
,7.0,,0.003848451000647497,14,Decameron.shp,0.545582
,5.0,,0.001963495408493621,14,Decameron.shp,0.545582
,7.0,,0.003848451000647497,14,Decameron.shp,0.545582
,5.0,,0.001963495408493621,14,Decameron.shp,0.545582
,6.5,,0.0033183072403542195,14,Decameron.shp,0.545582
,10.0,,0.007853981633974483,14,Decameron.shp,0.545582
,6.0,,0.0028274333882308137,14,Decameron.shp,0.545582
,5.3,,0.002206183440983432,14,Decameron.shp,0.545582
,8.0,,0.005026548245743669,14,Decameron.shp,0.545582
,8.5,,0.005674501730546565,14,Decameron.shp,0.545582
,7.0,,0.003848451000647497,14,Decameron.shp,0.545582
,5.3,,0.002206183440983432,14,Decameron.shp,0.545582
,5.4,,0.0022902210444669595,14,Decameron.shp,0.545582
,10.5,,0.008659014751456867,14,Decameron.shp,0.545582
,6.0,,0.0028274333882308137,14,Decameron.shp,0.545582
,8.4,,0.005541769440932396,14,Decameron.shp,0.545582
,6.0,,0.0028274333882308137,14,Decameron.shp,0.545582
,18.0,,0.025446900494077322,14,Decameron.shp,0.545582
,10.0,,0.007853981633974483,14,Decameron.shp,0.545582
,6.5,,0.0033183072403542195,14,Decameron.shp,0.545582
delen,7.3,,0.004185386812745002,14,Decameron.shp,0.545582
,8.0,,0.005026548245743669,14,Decameron.shp,0.545582
kampech,14.3,,0.016060607043314423,14,Decameron.shp,0.545582
kampech,12.2,,0.01168986626400762,14,Decameron.shp,0.545582
bayawonn,13.3,,0.013892908112337465,14,Decameron.shp,0.545582
kasya,11.6,,0.010568317686676062,14,Decameron.shp,0.545582
nim,5.0,,0.001963495408493621,14,Decameron.shp,0.545582
nim,5.2,,0.0021237166338267006,14,Decameron.shp,0.545582
bayawonn,7.0,,0.003848451000647497,14,Decameron.shp,0.545582
bayawonn,8.0,,0.005026548245743669,14,Decameron.shp,0.545582
bayawonn,5.1,,0.0020428206229967626,14,Decameron.shp,0.545582
bayawonn,5.0,,0.001963495408493621,14,Decameron.shp,0.545582
nim,15.0,,0.017671458676442587,14,Decameron.shp,0.545582
nim,9.0,,0.0063617251235193305,14,Decameron.shp,0.545582
kampech,5.0,,0.001963495408493621,14,Decameron.shp,0.545582
kampech,5.6,,0.0024630086404143973,14,Decameron.shp,0.545582
kampech,7.0,,0.003848451000647497,14,Decameron.shp,0.545582
kampech,5.3,,0.002206183440983432,14,Decameron.shp,0.545582
,10.0,,0.007853981633974483,14,Decameron.shp,0.545582
kampech,27.0,,0.057255526111673984,14,Decameron.shp,0.545582
kasya,8.0,,0.005026548245743669,14,Decameron.shp,0.545582
kasya,24.0,,0.04523893421169302,14,Decameron.shp,0.545582
kasya,33.0,,0.08552985999398213,14,Decameron.shp,0.545582
bayawonn,5.4,,0.0022902210444669595,14,Decameron.shp,0.545582
bayawonn,17.5,,0.02405281875404685,14,Decameron.shp,0.545582
bayawonn,14.5,,0.01651299638543135,14,Decameron.shp,0.545582
bayawonn,5.8,,0.0026420794216690155,14,Decameron.shp,0.545582
bayawonn,8.5,,0.005674501730546565,14,Decameron.shp,0.545582
bayawonn,12.0,,0.011309733552923255,14,Decameron.shp,0.545582
bayawonn,10.3,,0.00833228911548353,14,Decameron.shp,0.545582
bayawonn,15.0,,0.017671458676442587,14,Decameron.shp,0.545582
bayawonn,7.0,,0.003848451000647497,14,Decameron.shp,0.545582
tamarenn,5.4,,0.0022902210444669595,14,Decameron.shp,0.545582
,6.7,,0.003525652355491146,14,Decameron.shp,0.545582
,7.2,,0.004071504079052372,14,Decameron.shp,0.545582
bayawonn,35.0,,0.0962112750161874,14,Decameron.shp,0.545582
,7.0,,0.003848451000647497,14,Decameron.shp,0.545582
,6.5,,0.0033183072403542195,14,Decameron.shp,0.545582
,12.0,,0.011309733552923255,14,Decameron.shp,0.545582
,6.3,,0.0031172453105244723,14,Decameron.shp,0.545582
,12.0,,0.011309733552923255,14,Decameron.shp,0.545582
,5.0,,0.001963495408493621,14,Decameron.shp,0.545582
,5.0,,0.001963495408493621,14,Decameron.shp,0.545582
,7.0,,0.003848451000647497,14,Decameron.shp,0.545582
,6.7,,0.003525652355491146,14,Decameron.shp,0.545582
,7.3,,0.004185386812745002,14,Decameron.shp,0.545582
,10.0,,0.007853981633974483,14,Decameron.shp,0.545582
,5.0,,0.001963495408493621,14,Decameron.shp,0.545582
,6.3,,0.0031172453105244723,14,Decameron.shp,0.545582
,5.8,,0.0026420794216690155,14,Decameron.shp,0.545582
,5.0,,0.001963495408493621,14,Decameron.shp,0.545582
,6.0,,0.0028274333882308137,14,Decameron.shp,0.545582
zamann,13.0,8.5,0.013273228961416878,14,Decameron.shp,0.545582
kasya,33.0,12.0,0.08552985999398213,14,Decameron.shp,0.545582
flambwayan,8.3,6.5,0.005410607947645022,14,Decameron.shp,0.545582
flambwayan,7.4,7.0,0.004300840342764428,14,Decameron.shp,0.545582
bwa kapab,5.5,,0.002375829444277281,14,Decameron.shp,0.545582
flambwayan,11.0,7.0,0.009503317777109124,14,Decameron.shp,0.545582
kasya,33.5,12.0,0.08814130888727865,14,Decameron.shp,0.545582
kasya,6.5,5.0,0.0033183072403542195,14,Decameron.shp,0.545582
kasya,10.5,,0.008659014751456867,14,Decameron.shp,0.545582
flambwayan,68.0,,0.3631681107549802,14,Decameron.shp,0.545582
flambwayan,22.3,,0.03905706526759171,14,Decameron.shp,0.545582
kasya,23.4,,0.04300526183499067,14,Decameron.shp,0.545582
flambwayan,5.8,3.0,0.0026420794216690155,14,Decameron.shp,0.545582
flambwayan,7.0,,0.003848451000647497,14,Decameron.shp,0.545582
nim,6.0,,0.0028274333882308137,14,Decameron.shp,0.545582
flambwayan,9.0,6.0,0.0063617251235193305,14,Decameron.shp,0.545582
flambwayan,5.1,4.5,0.0020428206229967626,14,Decameron.shp,0.545582
flambwayan,6.3,,0.0031172453105244723,14,Decameron.shp,0.545582
flambwayan,6.4,,0.003216990877275948,14,Decameron.shp,0.545582
flambwayan,5.8,,0.0026420794216690155,14,Decameron.shp,0.545582
flambwayan,6.9,,0.0037392806559352516,14,Decameron.shp,0.545582
flambwayan,6.3,6.5,0.0031172453105244723,14,Decameron.shp,0.545582
flambwayan,11.3,,0.010028749148422018,14,Decameron.shp,0.545582
kasya,17.0,7.0,0.02269800692218626,14,Decameron.shp,0.545582
flambwayan,17.0,7.0,0.02269800692218626,14,Decameron.shp,0.545582
flambwayan,14.0,7.0,0.015393804002589988,14,Decameron.shp,0.545582
kasya,5.0,,0.001963495408493621,14,Decameron.shp,0.545582
